/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
0,1,1,1,1,0,1,0,0,1,1,1,139.8460693359375
1,0,0,1,0,1,1,1,0,0,0,0,334.6144714355469
0,1,0,0,1,0,0,0,1,0,0,1,101.2701187133789
0,1,1,1,1,0,0,1,0,0,0,1,110.22547912597656
0,1,1,1,1,1,0,1,0,1,1,0,138.79359436035156
0,1,1,1,0,0,1,1,0,1,0,1,98.66474914550781
0,1,1,1,0,0,1,1,0,1,1,1,130.76199340820312
1,0,1,0,0,1,0,0,1,1,0,1,333.47021484375
0,1,1,0,1,0,1,1,1,0,1,0,141.3201446533203
1,1,0,0,1,1,0,1,0,1,0,1,332.76861572265625
0,1,0,0,1,0,0,0,1,1,1,1,138.24217224121094
1,0,1,1,0,0,0,0,1,1,0,1,333.6865539550781
1,1,0,1,0,1,1,0,0,1,1,1,335.2453918457031
1,1,0,0,1,0,1,1,0,0,1,0,335.39532470703125
0,0,1,1,0,1,1,1,1,1,0,1,96.28788757324219
0,1,1,1,1,0,0,0,1,1,0,0,105.37226867675781
0,0,1,1,1,1,1,1,1,1,1,0,133.72457885742188
1,1,0,0,0,0,0,1,1,0,1,0,336.96435546875
0,0,1,0,1,0,1,0,1,0,1,1,126.83988952636719
0,1,1,0,0,1,1,0,0,0,0,1,87.74207305908203
1,1,1,0,1,1,1,0,0,0,1,0,335.42706298828125
1,1,1,0,1,1,1,0,0,1,0,0,333.4888000488281
0,1,0,0,1,1,0,0,1,0,1,1,141.47830200195312
1,0,1,1,0,1,0,0,1,0,1,0,336.67596435546875
0,0,0,1,0,0,1,1,0,0,0,0,63.291107177734375
0,0,0,1,0,0,0,0,0,0,0,0,29.144725799560547
0,0,1,1,0,0,1,0,1,0,1,0,112.74383544921875
0,0,0,1,1,0,0,1,1,0,0,1,92.67665100097656
1,1,1,0,1,0,0,1,1,0,1,1,333.62530517578125
1,1,1,0,0,0,1,0,0,1,1,0,336.01177978515625
1,0,1,1,1,0,1,0,1,0,0,0,334.2101135253906
1,0,1,1,0,1,0,0,0,0,0,0,334.6434020996094
1,0,1,1,1,1,1,0,1,0,1,0,336.0809631347656
0,0,0,1,1,0,0,0,1,0,1,1,122.66434478759766
1,1,1,0,1,0,1,1,0,1,1,1,334.2654724121094
0,1,1,0,1,0,0,1,0,1,0,1,109.62750244140625
1,1,1,0,1,0,0,1,1,0,1,0,335.00238037109375
0,0,0,1,1,1,1,1,1,1,0,0,90.52063751220703
0,0,0,1,0,0,1,1,1,0,1,1,126.92042541503906
1,0,0,1,1,1,0,0,1,0,0,0,334.3476257324219
0,0,1,1,0,0,0,0,0,0,0,0,36.43428039550781
0,1,0,0,1,1,0,1,0,1,1,0,134.75535583496094
0,1,1,0,0,0,0,0,1,1,1,0,124.58753967285156
0,0,1,0,0,0,1,0,1,0,1,1,126.05604553222656
0,0,0,1,1,0,1,1,0,0,1,1,135.76046752929688
1,1,1,0,0,0,0,1,0,1,1,1,334.78875732421875
1,0,0,0,1,0,1,0,0,1,0,1,333.1214294433594
0,0,1,0,0,1,0,1,0,0,1,1,136.41497802734375
