/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,1,1,1,1,0,1,1,1,1,0,0,255.24142456054688,2.128666639328003
1,0,1,0,1,1,0,1,0,1,0,1,261.7058410644531,2.112182140350342
0,1,1,1,1,1,1,0,0,0,0,0,83.47805786132812,0.6567408442497253
0,1,0,0,1,0,1,1,0,0,0,0,43.03339767456055,0.6980200409889221
1,1,0,0,0,0,1,0,0,1,1,1,263.9864196777344,2.1001107692718506
1,1,0,1,0,0,1,1,0,0,1,0,261.3968811035156,2.1559228897094727
1,0,0,0,0,0,1,1,1,1,1,1,263.23162841796875,2.1250698566436768
1,0,1,1,0,1,0,0,1,1,0,1,257.87835693359375,2.126746654510498
1,0,0,1,1,1,0,1,0,1,0,1,258.0232849121094,2.099870443344116
0,1,1,0,1,0,0,0,1,1,0,1,87.22149658203125,0.5866357684135437
0,0,0,1,1,1,0,0,1,1,0,0,99.04994201660156,0.4379591941833496
1,0,0,1,0,0,0,1,1,1,0,0,255.99853515625,2.1441810131073
0,1,0,1,1,1,0,0,0,1,1,1,108.76228332519531,0.5959537625312805
0,1,1,0,1,1,0,1,1,1,0,0,79.26348114013672,0.5677865743637085
1,1,0,0,0,1,0,1,1,1,0,0,258.8044738769531,2.148322582244873
0,1,0,0,1,1,1,1,1,0,1,1,78.97469329833984,0.7915412187576294
0,1,0,1,0,1,1,0,0,0,0,0,80.48121643066406,0.6567408442497253
0,1,1,1,0,0,0,0,1,1,1,0,115.83565521240234,0.5950745344161987
1,0,0,0,1,0,1,1,1,0,0,0,257.06854248046875,2.0891690254211426
1,0,0,1,0,0,0,0,1,0,1,1,262.87261962890625,2.1703898906707764
0,1,1,1,0,1,1,0,0,0,1,1,101.92498016357422,0.7140606045722961
1,0,1,0,0,0,1,0,1,0,1,0,257.93914794921875,2.055945873260498
1,1,0,0,1,0,0,1,0,1,1,0,260.156005859375,2.0971341133117676
1,0,0,0,0,0,0,1,1,1,0,1,262.470703125,2.167252779006958
0,1,0,1,0,0,1,0,0,1,1,1,108.76228332519531,0.7127126455307007
0,0,0,1,0,1,0,0,0,1,1,0,94.61531066894531,0.40726882219314575
0,1,1,0,1,0,1,1,1,1,0,1,87.22149658203125,0.8009847402572632
