/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,0,1,1,1,0,0,0,0,0,1,37.86885070800781,23.01641845703125
0,1,0,0,0,0,0,1,1,0,0,0,46.461612701416016,23.14244270324707
1,1,0,1,0,0,0,0,0,1,1,0,30.5100154876709,12.21526050567627
1,1,0,0,1,1,1,0,1,0,0,0,29.732025146484375,11.951751708984375
0,0,1,0,0,1,0,1,0,0,0,1,45.87223434448242,26.01705551147461
0,1,0,0,0,0,1,0,1,1,0,0,44.22440719604492,21.63657569885254
0,0,1,0,0,1,0,0,0,0,0,1,45.87223434448242,29.79690933227539
1,0,1,1,0,1,1,0,1,0,0,0,30.76820945739746,12.122114181518555
1,1,1,0,1,0,0,1,1,1,0,0,29.587345123291016,11.917787551879883
1,0,0,0,1,1,1,1,0,0,0,0,29.94482421875,12.176641464233398
0,1,1,0,0,1,1,0,0,0,0,0,45.475852966308594,22.951271057128906
0,0,1,0,0,1,0,0,1,1,1,0,45.62376403808594,26.946029663085938
1,1,0,1,1,0,1,0,0,1,1,1,29.500667572021484,11.7418851852417
1,0,1,0,1,0,1,0,0,0,1,0,29.936655044555664,12.307296752929688
0,1,0,0,0,1,1,1,0,1,1,0,43.222618103027344,21.131731033325195
1,1,1,1,1,1,0,0,1,0,1,1,29.407405853271484,11.89045524597168
0,0,0,1,1,0,0,0,1,1,0,1,38.100425720214844,24.442127227783203
0,0,0,0,0,1,0,1,0,1,0,0,47.99154281616211,26.810537338256836
1,0,1,1,0,1,1,1,0,0,0,0,30.76820945739746,12.046663284301758
1,0,1,0,1,0,1,0,0,1,1,1,29.573627471923828,11.960014343261719
1,0,1,1,0,1,0,0,1,1,0,0,30.740591049194336,12.432969093322754
1,0,0,1,0,0,0,0,1,1,1,1,30.5516357421875,12.225699424743652
0,1,1,0,0,0,1,0,0,0,1,1,42.613555908203125,21.641254425048828
0,1,0,0,1,0,0,0,0,0,1,0,39.156925201416016,25.077232360839844
1,1,1,1,1,1,1,0,1,1,0,0,29.572463989257812,11.80426025390625
0,0,0,0,1,1,0,0,1,0,1,1,39.158348083496094,26.34295082092285
0,1,0,1,1,1,1,0,1,1,0,1,37.337589263916016,20.284936904907227
0,0,0,0,1,1,1,0,0,1,1,1,38.193145751953125,22.866369247436523
1,0,1,1,0,1,0,1,0,0,1,1,30.47903823852539,12.176188468933105
1,1,1,0,1,1,0,0,1,0,0,0,29.715801239013672,12.249442100524902
1,1,1,0,0,1,0,0,0,1,0,0,30.471630096435547,12.232210159301758
1,0,1,1,0,0,0,0,0,1,1,0,30.73282814025879,12.555024147033691
