block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,map50,map50_95,map75
1,0,0,1,0,0,0,1,0,0,1,1,0.34397727922481436,0.2722481903244321,0.294383355680779
1,1,1,0,1,1,0,1,0,0,0,1,0.3406029763584397,0.268467540149255,0.29152906775095083
1,0,0,0,0,0,0,0,0,0,1,1,0.3389523341716568,0.27033542304593433,0.2929339223704818
0,1,0,0,1,1,1,0,1,0,0,0,0.3621704114179896,0.28797866668408784,0.3159156166367985
1,0,1,1,1,1,0,1,0,0,0,1,0.3444978537088641,0.27009712848462286,0.2976828536115334
1,0,0,0,0,0,1,1,0,1,1,0,0.33463760609041215,0.2673203657269984,0.2861429955799418
1,1,0,0,1,1,0,0,0,1,0,0,0.3533626927388016,0.2817710437683592,0.3044649904746751
1,1,0,0,0,1,1,0,0,0,0,0,0.34552596466391916,0.2796750703067248,0.3020885979952467
0,0,0,1,1,1,0,1,0,1,1,1,0.36522168182323417,0.2829103232175018,0.3120366000992843
1,0,1,1,1,1,0,0,1,0,1,1,0.3464229049305877,0.2718381797016167,0.30277215879061126
1,0,0,1,0,1,0,0,1,0,0,0,0.3407820228003756,0.2741859636771623,0.29698352204815187
0,1,1,0,1,1,1,1,1,0,0,0,0.35930286337447853,0.2824113777475748,0.3055269157907982
1,1,0,1,1,0,0,0,1,1,1,1,0.3542927116403939,0.27874735971096326,0.3060338777120398
1,1,1,1,0,0,1,1,1,1,1,1,0.3410601703702269,0.26770530261762626,0.28947937427608267
1,1,1,0,0,1,1,1,0,1,1,0,0.3427329685924415,0.27177440190720237,0.2931545896981928
1,0,1,0,1,1,1,0,0,1,1,1,0.3477660286670219,0.27515481746807546,0.29441617154651223
0,1,0,0,1,0,0,0,0,1,0,1,0.3672345085506985,0.28859742274715333,0.31776210011219097
1,1,0,1,1,0,1,1,1,0,0,1,0.3464398544678819,0.2725522791994398,0.29536239520368235
0,1,0,0,1,0,1,0,1,1,0,1,0.361255426683771,0.284408470435268,0.31240869158867296
0,0,0,0,0,1,0,0,0,0,1,1,0.367836723356443,0.2913594109478866,0.31953820589354937
0,1,1,0,0,0,0,1,1,1,1,0,0.3541154208456254,0.2799914516030138,0.2983301274790765
0,1,1,1,0,0,1,1,0,0,1,0,0.35926895402698733,0.28621147905115535,0.3082037885556185
1,1,1,1,0,1,0,1,0,0,0,0,0.3428717910603234,0.27408617006107755,0.2925933310760657
1,1,0,1,0,1,1,0,0,1,1,0,0.34521991372551947,0.27913546324699967,0.2999372707730795
1,0,1,1,0,1,0,0,0,0,0,0,0.34257957132856953,0.2755124658826934,0.29938935868797495
0,1,1,1,0,0,0,1,1,1,0,0,0.3567475572227349,0.2831454973479569,0.3029484770629819
1,0,1,0,0,1,0,1,1,1,1,1,0.3385975663444764,0.2674984431721381,0.2872128444579482
0,1,1,1,1,1,0,1,0,0,0,0,0.3598862704665913,0.28423079494992565,0.31039289807747406
0,0,0,0,1,0,1,0,0,1,1,1,0.36466651139136236,0.28744997985324294,0.3149822686940903
0,1,1,0,0,0,1,0,1,1,0,0,0.3558544342601886,0.28360381158713843,0.30737568399475357
0,1,1,1,1,0,1,0,0,0,1,0,0.3627032503319015,0.2887126398728369,0.3146660165571449
0,1,1,0,0,0,1,0,1,0,1,1,0.35953087560799757,0.28280193481510063,0.31078183470625087
1,0,1,0,0,1,0,0,1,1,0,1,0.33669340977694767,0.26986337176433567,0.29134580672260735
1,1,0,0,1,0,0,1,1,1,0,1,0.3523201663684872,0.27516633490842873,0.3035322549652292
1,1,0,1,1,0,0,0,1,0,0,0,0.35138171957006165,0.2793213554575352,0.3038121154715733
1,1,0,0,0,0,1,0,1,1,1,0,0.3548154841607421,0.28571656847872967,0.3058447198813705
1,1,1,1,1,1,0,0,0,1,1,0,0.3492554702350357,0.2778868902470919,0.3034274923090205
1,0,1,1,0,0,1,1,1,1,1,0,0.34035460169794285,0.27015820301287363,0.29092334687709603
1,1,1,0,1,0,0,1,0,0,0,1,0.3461502462856472,0.2741656173346599,0.29651883160757125
0,0,0,0,0,1,1,1,0,1,0,1,0.3574015954331722,0.27772646994533823,0.3031384000753223
1,1,1,0,0,1,1,1,1,1,0,1,0.341742539578833,0.27133844269077106,0.2915787178143761
0,1,0,0,1,1,0,1,1,1,0,0,0.3661240628911501,0.28516957493290856,0.3075617186569612
0,1,0,0,1,0,0,1,0,0,0,1,0.3654523826944316,0.2851430251742878,0.3113879688066303
1,1,1,1,0,1,1,0,0,0,0,0,0.34190063750432814,0.27697667639772205,0.29872975801730367
1,1,0,0,1,0,1,1,1,0,1,1,0.35607843405573475,0.27789962962995973,0.2959620985531596
0,1,0,1,0,0,0,1,1,1,0,0,0.35647548952378744,0.2826446545659759,0.30483765413585334
1,1,0,1,0,0,1,1,0,1,1,1,0.3403468953784933,0.26874221598275,0.2910461194515458
1,1,1,1,0,1,1,0,1,0,1,1,0.3444819315816164,0.27831243145318274,0.30227978420276364
1,1,0,1,1,1,1,1,0,1,0,0,0.3490789943267003,0.2733285569422026,0.2955332194737329
1,0,0,1,1,0,0,0,1,0,0,0,0.34130145344222945,0.274870013201186,0.2981687876570594
1,0,1,1,0,0,1,0,1,1,1,1,0.33825697181160075,0.2696656701691719,0.2938391588503667
1,1,0,0,0,1,0,0,0,1,0,1,0.3478237789016345,0.2762254363262318,0.298584683036053
1,0,0,1,0,1,0,1,1,0,0,1,0.3431425627765776,0.26992440455890176,0.29223198295633873
1,0,0,0,1,1,1,1,1,0,0,1,0.33823535694587176,0.2673590810142083,0.2906069078767639
1,0,0,0,0,1,1,0,0,0,0,0,0.34157656167494316,0.2766745260384378,0.29979680445085105
1,1,1,1,1,0,0,0,0,1,1,0,0.353937428480588,0.2831303349324643,0.3065538020111893
1,0,0,1,0,1,0,1,0,0,1,1,0.34237843745005697,0.27191141961463855,0.2956594455062521
0,0,1,0,0,0,0,0,1,0,1,0,0.3599142631155692,0.28891774307284296,0.31233726549464624
0,0,1,1,1,1,0,0,1,1,0,1,0.3535963382128865,0.27799121611079375,0.3033119489091782
0,0,1,0,0,1,0,0,1,0,1,1,0.3519877518003467,0.27971296141076685,0.3021120335002237
1,1,1,1,0,1,0,0,0,1,1,1,0.33825300374991435,0.2713613204105214,0.29645216682559156
0,1,0,1,0,1,0,1,1,0,0,1,0.35898859062804905,0.27955808649921343,0.30149709155332305
0,1,1,0,1,0,1,0,1,1,1,0,0.3590707315757268,0.28673813532551423,0.3112237450849759
0,0,0,0,0,0,1,0,0,0,0,1,0.36074331004689514,0.2839302075133988,0.31172837255457
0,0,1,0,0,1,0,1,0,0,0,0,0.356919864774289,0.2837738975024853,0.30412560982371056
0,0,0,1,0,1,0,0,1,0,0,0,0.3616824563558474,0.2883673731933128,0.31334381173869386
1,1,1,1,1,1,1,0,1,0,0,0,0.3422027796415835,0.27643652958772125,0.3004136739125707
0,1,1,0,1,1,0,1,0,0,1,1,0.3598821172371007,0.28328374447757093,0.30760631784509995
1,0,0,1,0,0,1,0,0,1,0,0,0.33690211374814816,0.2733203223994526,0.2967453450508147
0,0,1,0,1,0,1,1,0,1,0,0,0.35105301140328476,0.27656612571608924,0.2980740738038277
1,0,0,0,0,0,1,0,0,1,1,0,0.33945908233548244,0.27390005664307454,0.29653153791094705
0,0,0,0,0,1,1,0,0,1,0,0,0.36249094073888616,0.28734168790684167,0.31183385564884697
0,1,0,0,0,0,0,0,1,1,0,0,0.35545953976254724,0.2850301441833631,0.30630336173950534
1,1,1,0,1,0,1,0,0,1,1,1,0.3464684716418582,0.2765165673409264,0.30354108426136056
1,0,1,1,1,0,1,0,1,0,1,1,0.34143691098257273,0.27291883948699625,0.2994850445606118
0,0,0,0,1,1,1,0,1,1,0,0,0.35710395715960597,0.28447546667256757,0.3097051475631347
1,1,0,1,1,0,0,1,1,0,1,1,0.35169140486765504,0.2754062221159929,0.29843166823127204
0,0,1,1,1,0,1,0,1,0,1,1,0.36478478520891666,0.2884132468482991,0.31564441352751976
1,1,0,1,0,0,0,1,0,1,0,0,0.3456603892431247,0.2729012334351334,0.292585441350854
1,1,1,0,0,1,1,1,1,1,1,1,0.34073696515401053,0.27031041633790504,0.2894764997757275
0,0,0,1,1,1,1,0,0,0,1,0,0.3584683466111412,0.28464419730576374,0.3144001695354448
1,0,0,1,1,1,0,0,0,1,0,1,0.34918089650180084,0.2753399429644985,0.3036025529615501
1,0,1,0,1,0,1,0,1,1,1,1,0.33934581043174267,0.2692816605042758,0.2944765004533371
1,0,1,0,0,1,0,1,0,1,0,1,0.33471744666517317,0.26499695890818425,0.2854212377584441
1,1,0,0,1,0,1,0,1,1,1,1,0.3474535154786543,0.2739659426003034,0.297683298446597
0,1,1,0,1,0,1,0,1,0,0,0,0.3597812275570049,0.28753169232477777,0.3110547879430945
0,1,0,0,0,0,1,1,0,0,0,0,0.35596265753443623,0.2823002617350379,0.30209036590046745
0,0,1,0,0,0,0,1,1,0,0,0,0.3535328228116424,0.2796805463433626,0.29791028614168635
1,0,1,0,0,0,1,0,1,1,0,0,0.33414898088939377,0.27010817185324787,0.2917450652192229
0,1,1,0,1,1,1,0,0,1,0,1,0.35935457440780094,0.2831956523549145,0.3128526297281017
1,1,1,1,0,0,1,1,0,1,0,0,0.341410136457512,0.27157891140729373,0.2896260462031169
0,1,1,1,1,1,0,1,0,0,1,1,0.36588188384724546,0.28759918754485697,0.3148365891082927
0,0,1,0,0,1,1,1,1,1,1,1,0.345877609800038,0.2721999543358938,0.29326125472302217
0,1,0,1,1,0,1,1,1,1,0,0,0.36390431595530265,0.286015713963287,0.3096513608738905
0,0,0,1,1,0,1,0,1,1,0,0,0.3616837742648357,0.29024577181098243,0.3160109741330631
1,0,1,1,0,1,1,1,1,1,1,0,0.3429951460583511,0.27284743564047614,0.2924650119762213
0,1,1,0,0,0,1,0,1,0,0,0,0.36016827438694055,0.2881254808774085,0.31191141319961335
0,0,0,0,0,0,0,0,1,0,1,0,0.3609221760812974,0.2894485309815163,0.3118174858516907
1,1,1,0,1,1,0,1,0,1,0,0,0.344748074750357,0.27264229218065966,0.29150767958202806
0,0,0,1,0,1,0,1,1,1,0,0,0.3628015160048071,0.2868466365179352,0.3089972960255459
1,0,1,0,1,1,1,1,0,1,0,0,0.3353425567390091,0.2649859289035638,0.2857893300921667
1,1,1,0,1,1,1,1,1,0,0,1,0.34316084163578714,0.2727183937931841,0.2959065657384792
1,1,1,1,1,0,0,0,1,0,1,0,0.3477122222715756,0.2782480553058927,0.3014714266853685
0,0,1,0,1,0,0,1,1,1,1,1,0.3607413183800039,0.28234880432401055,0.30900547400180967
1,0,1,0,1,0,0,1,0,0,1,1,0.34876255673908746,0.2742507713116049,0.2969468213359231
0,0,1,1,0,0,1,1,1,1,0,0,0.354063274276148,0.28028447326858874,0.3002062506635381
1,0,0,0,0,1,0,0,0,1,1,1,0.3416338784183682,0.2732957074365805,0.3017222219314656
0,1,0,1,1,0,0,0,1,1,1,0,0.36986620575507256,0.2946712752065137,0.320146326053324
1,0,1,1,1,1,1,0,0,1,1,1,0.34628987432825004,0.27476899345755446,0.3039183352811668
1,1,0,1,1,0,1,0,1,0,0,0,0.34734076375077205,0.2789812738089644,0.30399530701473204
0,0,0,1,1,0,0,0,0,0,0,0,0.3648972153175995,0.2909790224824699,0.3177155745043664
0,1,0,0,0,0,1,1,1,1,0,0,0.3573071225836621,0.281200022272375,0.3004799576031153
0,1,0,1,1,1,1,1,1,1,0,1,0.36372743336658286,0.28101292095318475,0.30727956793518246
1,0,0,1,0,0,0,0,1,1,0,0,0.3410692649072441,0.2734824935296962,0.2969108606375786
1,0,0,0,0,0,1,1,0,1,1,1,0.3384342104517187,0.2681953250606817,0.2873504030523754
0,1,1,0,1,1,0,1,1,1,0,0,0.35466235963609893,0.27928408767402096,0.30218886486183183
1,0,0,0,0,1,1,0,0,0,1,1,0.34081720505083607,0.2729484711530466,0.29787042649092266
1,0,1,1,1,0,0,1,1,1,1,0,0.343957142863436,0.27255113165574374,0.296325498576348
1,1,0,0,0,0,0,0,1,0,0,1,0.34637620109947054,0.27620136855417454,0.30226088624855335
0,1,1,1,0,1,0,1,1,1,0,0,0.35620997722463377,0.2792314419654164,0.29894676800427505
0,0,1,1,1,0,0,1,1,1,0,1,0.3602689667884435,0.2787142338258487,0.302762040979577
1,1,1,0,1,0,0,1,0,0,1,0,0.3488372647549786,0.27655195787656006,0.2960311435991207
1,0,0,1,1,0,0,1,0,0,1,0,0.3468662493682235,0.2763100967406081,0.29950808377791605
0,0,0,1,1,1,0,0,1,1,1,0,0.365483359079162,0.288858445943263,0.31587915628168833
0,1,1,1,0,1,1,1,0,1,1,1,0.36180155446785095,0.28621100231374264,0.30920655706147177
0,0,0,0,0,0,0,1,0,1,0,1,0.35530107072665124,0.27730948917124,0.2998813377690742
0,0,1,0,0,1,1,1,0,0,1,0,0.35629558961864993,0.28429568651905424,0.30623800433489995
1,0,1,1,1,0,1,0,0,1,1,0,0.3396687395164454,0.2726254679023775,0.29814905247522544
0,1,1,0,1,1,0,1,0,1,1,0,0.3604030125173187,0.28454515089570276,0.3098085197597618
1,0,0,0,1,0,1,1,1,1,0,0,0.33965641416641246,0.26937672062978113,0.2914558905559302
0,0,1,0,1,1,0,0,1,1,1,1,0.3639233020843808,0.2858121724430551,0.31665910732750124
0,1,0,0,0,1,1,1,0,0,1,0,0.35656874204432343,0.2834149670575909,0.30467004019626626
0,0,1,1,0,1,0,1,0,1,0,0,0.35940783045187946,0.2803656991557324,0.30010028282016254
0,1,1,1,1,0,0,1,1,1,0,0,0.3594196951387321,0.2840611556153884,0.3023080985578749
1,0,1,0,0,1,1,0,0,0,1,0,0.3401472562721795,0.27598868611141947,0.2984452976030124
1,0,0,0,0,1,1,1,1,0,0,0,0.34266586315437936,0.2738065558717657,0.2923175677831992
0,0,1,1,1,0,1,1,0,0,1,1,0.36256181169307616,0.2812722708786442,0.3076114534789482
1,0,1,0,1,0,0,0,1,1,0,1,0.34590488487983445,0.272978514974836,0.30279493472758745
1,1,0,1,1,1,0,1,0,1,0,1,0.3467594992420746,0.27147533235191235,0.29405231317223945
0,0,0,1,1,1,0,0,1,1,1,1,0.3625894500088688,0.2824165369197627,0.31420335792223225
0,1,0,1,0,1,0,1,0,0,1,0,0.36358764655443027,0.2887901243514014,0.3124008732709923
0,0,0,0,1,1,0,0,0,1,1,0,0.36341559522507877,0.28909624793488975,0.31559048096812564
0,1,1,1,1,1,1,1,0,0,1,1,0.36191142058965936,0.28296595261887086,0.3102488068567491
0,1,0,0,1,1,1,1,1,1,1,1,0.36028575671598,0.28019718056205173,0.305662166050738
0,1,0,0,0,0,0,0,1,1,1,0,0.35876882211413785,0.28757340526002323,0.30893816034364163
0,1,0,1,0,0,1,0,0,0,1,0,0.36220012669255264,0.2899539614680664,0.31478986616355786
1,0,1,0,0,1,1,0,0,0,0,0,0.33512575407674,0.27194727033646987,0.29525676035104675
0,1,1,0,1,1,1,0,0,0,0,1,0.3567412022698735,0.2811189301333828,0.3100835266443872
0,1,1,1,1,1,0,0,1,1,1,1,0.35142028428081995,0.2766869987638129,0.3034075063550003
0,1,1,0,1,1,1,0,0,0,0,0,0.35612496893825873,0.28447713088647203,0.311352446748029
0,0,0,0,1,1,1,0,0,0,1,1,0.35732397775822444,0.28158856858267145,0.31058794804062567
1,0,0,1,0,0,1,1,0,1,0,1,0.3369331251682823,0.26690127363431015,0.28706746194785027
0,1,1,0,0,1,1,1,0,1,1,1,0.3521432383776214,0.27632579705650195,0.3008687692591031
1,1,1,0,0,1,0,0,0,0,1,0,0.3470111451115557,0.27936714696978876,0.3014984097808886
1,1,1,0,1,0,1,1,1,1,1,1,0.3398057692976198,0.26756151813733425,0.28955368925530656
0,0,0,1,0,0,1,1,1,1,0,1,0.3557449084138071,0.27924580923885356,0.2981826034086279
0,0,0,0,1,1,1,1,1,0,1,1,0.36490739935681477,0.28200223798017066,0.30811620403035084
1,0,1,1,1,0,0,0,1,1,0,0,0.33907100587357686,0.27212628757718405,0.2964858924964826
0,1,1,0,1,1,0,1,0,0,0,1,0.3569429358769273,0.2802329050305852,0.30479785196274667
0,0,1,1,1,0,1,0,1,1,0,0,0.36079215916616447,0.28644856170182637,0.31039872239226174
0,1,0,0,0,1,0,0,1,1,1,0,0.35567611606693383,0.2846243467018024,0.3067297642824583
1,0,1,0,1,0,1,1,1,1,1,1,0.339885641105112,0.26835377314986725,0.28843013877939766
0,0,1,1,1,0,0,1,0,1,1,1,0.3709040090987837,0.28680501815769643,0.3137124893217848
0,1,0,1,1,0,1,1,0,1,1,0,0.3650759747890016,0.2862113041021662,0.3115179976817276
0,1,0,1,1,0,1,1,0,0,1,0,0.3653049810416412,0.2876276457464754,0.3138079072923626
0,1,1,1,0,1,0,1,0,1,0,0,0.3587687600843365,0.2815096057816262,0.2983949204121884
0,0,0,1,0,1,0,1,1,0,0,0,0.3637272873432617,0.28746886456060994,0.3108065436771717
0,0,1,1,1,0,0,0,1,0,0,1,0.3589369412500317,0.28236752524898556,0.3088130360749277
0,0,0,0,1,0,1,0,1,0,0,1,0.3652202079253549,0.2869587113753814,0.31699176611296287
0,0,0,0,1,1,0,1,1,1,0,0,0.36064555446823443,0.2827071317982629,0.3064579939369386
0,0,1,1,1,0,0,1,0,1,1,0,0.37041446139444517,0.28998020616217873,0.31331542960415953
1,0,1,0,0,0,0,0,0,0,1,0,0.3364547716047346,0.270729699251314,0.2931893812798544
0,0,1,0,1,1,0,1,0,0,0,1,0.3613600034844405,0.2818194404061358,0.30742802144294706
1,0,0,1,1,1,0,0,1,0,0,0,0.34351031348808114,0.2762157711317868,0.2987248517865471
1,0,0,0,0,0,1,0,0,1,0,0,0.3367900156355401,0.27223520665665546,0.29380513498986427
1,0,1,0,1,1,1,1,1,0,0,0,0.3380518293198249,0.2684668867134182,0.28836073015766756
0,0,1,1,1,0,0,1,0,1,0,1,0.3654564211585891,0.28265018405693554,0.3096966498469495
1,1,0,1,1,0,0,1,1,0,0,1,0.3533642944703222,0.27701754506704485,0.2983864585433695
1,1,1,1,1,0,1,0,1,0,0,0,0.34613171730863085,0.27937668614102107,0.3015699354597097
1,1,1,0,1,1,0,0,1,0,1,1,0.34946626515045104,0.277479930845124,0.30330201872016255
0,0,0,1,0,0,0,1,0,1,0,1,0.3585926844246697,0.28128204049353894,0.3041117003943288
1,0,1,1,1,1,1,1,1,1,0,1,0.3377174602807018,0.26511482212733195,0.288559757748433
0,0,0,0,1,0,1,1,1,1,0,1,0.3650911175709295,0.283938374877159,0.3074937814982143
1,0,1,0,0,1,0,1,0,1,0,0,0.3339414785880177,0.2649668483747526,0.2853694544814594
1,0,1,0,1,1,1,0,1,0,0,1,0.34288947172092005,0.2733379892955448,0.2967932717345612
0,1,1,0,0,1,0,0,0,0,0,0,0.35641999352883486,0.28491447885737375,0.30883443804699046
1,0,1,1,0,0,0,1,0,1,1,0,0.3430917764890358,0.2722716510954809,0.29395987989722855
1,0,0,1,1,1,1,1,0,1,0,0,0.3386714781627472,0.2670529386221122,0.28958217463084485
0,0,0,0,0,1,1,0,0,1,1,1,0.3663481727586182,0.2892506373207582,0.31610499016347204
0,1,1,1,0,0,0,1,1,0,1,0,0.36147058780079167,0.2862141439961706,0.30797887911633687
1,0,1,0,1,1,0,1,1,0,1,1,0.34914459164453454,0.27455050333365055,0.29445350283304894
0,1,1,1,1,1,1,0,1,1,1,0,0.3640542161961692,0.2900362433838853,0.3178208151174802
1,1,1,0,1,0,0,0,1,1,1,0,0.34588445889613567,0.2794699244498912,0.30267182205913484
1,0,0,0,0,0,0,1,0,0,0,1,0.34267725663845194,0.27214683367060444,0.2936942410060015
1,1,1,1,1,1,1,0,0,0,1,1,0.34258346173528514,0.27203445785059366,0.297237201984681
0,1,1,1,1,1,0,0,0,1,1,1,0.35896411468079154,0.2828369271784073,0.3122359675341794
1,1,1,1,0,0,1,1,1,1,0,0,0.3408786649342442,0.2719450907487977,0.2900069564104776
1,0,0,1,0,0,1,0,1,0,1,1,0.3398342009222906,0.2730758519205537,0.2980761090149757
1,1,0,1,0,1,1,1,0,0,0,1,0.34137878766234253,0.26884834235959854,0.29218847456475155
0,1,0,1,1,1,0,0,1,1,1,0,0.36318868478464866,0.28837758680877396,0.3138640634072091
1,1,1,1,1,0,0,0,0,1,0,1,0.3502325392091432,0.278483040495894,0.30374476904209846
0,0,1,1,0,1,1,0,1,1,0,0,0.3606720330639962,0.28761056022832954,0.3122544368015147
1,1,0,1,0,0,1,1,1,0,0,0,0.3437214752116304,0.27530769766227947,0.29459478048692517
1,1,0,1,0,1,1,0,0,0,0,1,0.3398464087802953,0.2721137131402283,0.2952196506707081
0,0,0,1,0,0,0,1,0,0,0,0,0.35688738618344146,0.28241515154060287,0.30292496772099076
1,1,1,1,1,0,0,1,1,0,1,1,0.35002787944403824,0.2765887630584523,0.30015547343423776
1,0,0,1,0,1,0,0,1,0,0,1,0.3417620253124543,0.2723167825876788,0.29696359274727224
0,1,0,1,1,0,0,0,0,1,1,1,0.369346651522066,0.2924645008108728,0.3196660431722787
0,0,1,1,0,0,1,1,0,1,0,1,0.3529112457378612,0.2760262912770128,0.29747194219736833
1,1,1,1,1,0,1,1,0,0,1,0,0.3484254037294416,0.2768938229050651,0.2976693172654037
0,1,1,0,1,0,1,1,1,1,1,0,0.36820390209488096,0.2875901856299966,0.30961958409797297
1,1,1,0,1,0,0,1,1,1,1,0,0.3492823882984149,0.27600156027385225,0.2944563123313623
1,0,1,0,0,1,1,0,1,0,0,0,0.3363706942826593,0.27326545009326864,0.2954904421908044
0,1,0,1,1,1,1,1,1,1,1,1,0.36986910280089974,0.2869234001082612,0.3124826440003864
1,0,0,1,1,0,1,1,0,1,1,0,0.344361682878362,0.27279822903423484,0.2941435124561167
0,0,1,1,1,0,0,0,0,0,0,0,0.3619056392099889,0.28890814754139915,0.3145504942320584
1,0,0,1,0,0,1,1,1,0,0,1,0.3431029014439583,0.2734586692194517,0.2933023767980896
0,1,0,0,1,0,1,1,1,1,0,1,0.36825823825146203,0.287125443787922,0.31384672772614297
1,0,1,1,1,0,1,0,1,0,0,0,0.3389378586327472,0.2734947396052698,0.2989617154384939
1,1,0,1,0,1,1,0,1,1,1,0,0.34829160005968335,0.2820210555194812,0.30550203463002845
1,0,0,1,0,0,0,0,1,0,0,1,0.3445857521563248,0.2728678524831889,0.2988470907254293
0,1,1,0,1,0,0,1,0,1,0,0,0.35618608445614175,0.2817257373835085,0.3029707505443823
0,0,0,1,0,1,1,1,0,0,0,1,0.36096870796357455,0.2798521661163557,0.3073342123759684
1,1,0,0,0,1,0,0,0,1,0,0,0.3464209071937258,0.2783412642741608,0.3019498311591176
1,0,0,1,1,0,1,0,1,1,0,1,0.3403063492860261,0.2720583560047037,0.29703059369502544
0,1,1,0,1,0,1,1,1,0,0,1,0.36602350977907117,0.2860122005234843,0.31052356671372083
0,0,1,1,1,0,0,1,1,0,1,0,0.36585299530407384,0.28726202167454007,0.310203882053832
1,1,0,0,1,0,1,1,0,0,1,0,0.3494380491389288,0.27764802790502785,0.3016176881341286
1,1,1,0,0,1,1,1,1,1,1,0,0.34308603056749476,0.272969763097095,0.29509846516966914
0,0,0,1,0,1,1,1,1,0,1,0,0.36563819001048914,0.28748580570682297,0.3128964509292222
0,1,0,1,0,0,0,1,1,0,0,1,0.3607293856325572,0.28267229756443496,0.30561259938163765
0,0,0,1,1,1,1,1,1,1,0,1,0.36024420635023174,0.2787808378989448,0.30719738888817305
0,1,0,1,0,1,0,1,1,1,1,1,0.36345125870029027,0.28249379149422954,0.30335139192913535
1,1,0,1,0,1,1,1,0,0,1,1,0.3409893296928493,0.27007649211457435,0.29372229668188
0,0,1,0,1,1,1,1,0,1,0,0,0.36055737299664403,0.2824494751463183,0.30554689409146435
0,0,0,1,0,1,0,0,0,1,1,0,0.3641561298002011,0.2872613611914262,0.31342697259504276
1,1,0,0,1,1,1,0,1,0,1,0,0.3544665381524715,0.2827417172931865,0.30866396255372464
1,0,1,0,1,1,0,0,1,0,0,1,0.34926828634338336,0.2778968581170602,0.3070220612886364
1,1,1,1,0,1,1,1,0,1,0,1,0.3449210034576065,0.2710987448802086,0.29210756017818285
0,1,0,0,0,1,1,1,1,1,1,0,0.35743913214708006,0.2806954420224491,0.2990571038006933
0,0,1,0,1,0,0,1,1,0,1,0,0.36142585880925476,0.28338381841242666,0.30433845659697023
1,0,0,0,0,1,0,0,0,1,0,1,0.3390957083558523,0.27135517703316775,0.2982292192958297
1,0,1,0,1,0,0,1,1,1,1,1,0.3433457207643903,0.2694238456401293,0.293554443803024
1,1,0,1,0,0,1,1,0,1,0,0,0.34239402289319454,0.2735723484419804,0.2925719473570032
1,1,0,0,0,1,1,0,0,0,1,1,0.348071806694697,0.27913677650641855,0.30068662896102766
0,0,0,1,1,1,0,1,0,1,0,0,0.3581247713511742,0.28017005192561084,0.30628339838175545
0,0,1,0,0,1,0,0,0,0,1,0,0.35631801772072075,0.2865034715457989,0.31018014512407216
1,1,0,0,0,0,1,1,0,0,0,1,0.3442720590755898,0.27235843985374447,0.2942169963404187
0,1,0,1,1,0,0,0,0,1,0,1,0.36749222419219574,0.29119223833327845,0.319936427587426
0,0,1,1,0,0,1,1,0,0,0,1,0.3534644367489093,0.277975259287047,0.30290231506963244
1,1,1,0,1,0,1,1,1,0,1,0,0.34682318599803963,0.27618107125868574,0.2948075138709563
1,0,0,0,1,0,0,1,1,1,1,0,0.3424239859056651,0.2714429432579479,0.2918531853173191
1,1,1,1,1,1,0,1,1,1,0,0,0.34903879369110774,0.2743234870453784,0.29565232902833105
1,0,0,1,0,1,1,0,0,0,1,1,0.33437250357988735,0.2677650053991659,0.29421511560409896
1,1,1,0,0,0,0,1,1,1,1,1,0.3445624848319398,0.27401497020039256,0.2949403370657755
1,1,0,0,0,0,0,1,1,1,1,1,0.34608158887071105,0.27417450745192956,0.2951568297421305
1,0,0,0,0,1,0,0,1,0,0,1,0.3384905242568134,0.2724338104643385,0.2956728138083991
1,0,1,1,1,0,1,1,1,1,0,1,0.34051200183891567,0.2666529839577898,0.2911836983482286
0,1,0,0,0,1,1,1,0,0,0,1,0.3546789387710649,0.27775705406607704,0.2998603666251807
0,0,0,1,1,1,1,0,1,0,0,0,0.3608338726070975,0.28723103550866713,0.31727188108377613
0,1,0,0,1,0,0,1,1,0,1,1,0.3640176295228466,0.28446525897473135,0.3067721364604112
1,0,1,0,1,0,0,0,0,1,0,0,0.34552022439795194,0.2764617885996266,0.29867405747415854
1,1,0,1,0,1,0,1,0,0,1,1,0.3400285250349234,0.26796587937255784,0.2897649589486123
1,0,0,0,1,1,1,1,0,1,1,0,0.33989237033059233,0.26840633327198576,0.2895802309118332
0,1,1,1,0,0,0,1,0,0,0,0,0.3570012236147495,0.2835009746472351,0.3050586934088451
0,0,0,0,1,1,1,1,1,1,0,0,0.36507645424018015,0.2858657384914102,0.31035866062684464
1,1,1,0,1,1,1,1,0,0,1,1,0.3468546694398835,0.2743262664797056,0.29682625165682447
0,0,1,1,1,0,1,1,1,1,0,1,0.3606939698701218,0.2802370922024647,0.30491959706586963
1,1,0,1,1,1,0,0,0,0,1,0,0.3584712145636853,0.2849179551751815,0.3112376965483247
1,1,1,1,0,0,1,0,1,0,0,1,0.34424190641714825,0.2748225448236182,0.29697398237280087
1,0,1,0,1,1,1,1,0,0,0,1,0.3397884041916754,0.2688028165764028,0.29328314863428373
0,0,0,0,0,1,1,0,1,0,1,1,0.36158299635340424,0.2845164489434021,0.3134403705315004
0,0,1,1,1,1,1,0,0,1,1,1,0.3521994916967658,0.27934118486496434,0.3064708440451686
0,0,1,0,1,0,0,0,0,1,0,1,0.35844753494627046,0.280328056057917,0.31163959866302726
