/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,0,0,1,1,1,1,1,1,1,1,2632.84814453125
0,1,1,1,0,1,1,0,1,1,1,1,915.96728515625
1,0,0,0,0,1,1,0,0,0,0,0,2536.570068359375
1,1,0,0,1,0,1,1,0,0,0,0,2587.35693359375
1,0,0,0,1,0,0,0,0,0,0,0,2486.8603515625
1,0,0,1,1,0,1,1,1,1,1,0,2859.45703125
1,0,1,1,1,1,0,0,0,0,0,0,2672.07080078125
1,0,0,1,1,1,1,1,0,1,0,1,2767.486572265625
1,1,0,0,1,1,0,0,1,1,1,1,2607.605224609375
1,1,0,1,0,0,1,1,1,1,0,0,2786.23388671875
1,0,0,0,0,1,0,1,0,0,1,0,2689.63330078125
1,0,1,1,1,0,1,1,1,0,1,1,2883.76318359375
1,1,0,1,1,1,1,1,0,0,1,1,2881.42041015625
1,1,0,0,1,1,1,1,1,1,1,1,2675.096923828125
1,1,0,0,1,1,0,0,0,0,0,1,2573.853759765625
1,1,1,1,0,1,1,1,1,0,0,0,2784.12548828125
1,0,0,0,1,0,1,1,1,1,1,1,2717.388671875
0,0,1,1,1,0,0,1,0,0,1,0,1020.2376708984375
0,1,0,0,0,1,1,1,0,0,1,0,808.6139526367188
0,0,1,0,1,0,0,0,1,1,1,0,569.3433227539062
1,1,1,0,1,1,0,1,0,1,1,1,2754.798828125
0,0,1,0,1,1,0,1,1,0,1,1,869.5555419921875
0,0,0,0,1,0,0,1,1,0,0,0,620.60986328125
1,1,0,0,0,0,0,0,1,1,1,1,2676.384033203125
1,0,1,0,1,1,1,0,1,0,1,1,2609.52685546875
