/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,0,1,1,0,1,1,1,1,1,0,264.5009765625
1,0,1,1,1,1,0,0,0,0,0,0,263.51617431640625
1,0,0,1,1,1,1,1,0,1,0,1,257.8828125
1,1,0,0,1,1,0,0,1,1,1,1,261.4692687988281
1,1,0,1,0,0,1,1,1,1,0,0,264.1280212402344
1,0,0,0,0,1,0,1,0,0,1,0,264.47369384765625
1,0,1,1,1,0,1,1,1,0,1,1,264.3341064453125
1,1,0,1,1,1,1,1,0,0,1,1,265.9183044433594
1,1,0,0,1,1,1,1,1,1,1,1,261.8350524902344
1,1,0,0,1,1,0,0,0,0,0,1,264.58917236328125
1,1,1,1,0,1,1,1,1,0,0,0,263.7843322753906
1,0,0,0,1,0,1,1,1,1,1,1,264.406005859375
0,0,1,1,1,0,0,1,0,0,1,0,76.19035339355469
0,1,0,0,0,1,1,1,0,0,1,0,115.27787780761719
0,0,1,0,1,0,0,0,1,1,1,0,96.81437683105469
1,1,1,0,1,1,0,1,0,1,1,1,266.0572204589844
0,0,1,0,1,1,0,1,1,0,1,1,111.4073715209961
0,0,0,0,1,0,0,1,1,0,0,0,55.45282745361328
1,1,0,0,0,0,0,0,1,1,1,1,268.3053894042969
1,0,1,0,1,1,1,0,1,0,1,1,256.4876403808594
1,0,0,0,1,0,0,0,0,1,0,1,257.2995300292969
1,0,1,0,1,0,1,1,1,1,0,0,258.6247253417969
0,1,1,1,1,1,1,1,0,1,1,0,131.81338500976562
0,1,0,0,1,0,1,1,1,0,0,1,96.07917022705078
1,0,1,1,0,1,0,1,1,1,1,1,263.11468505859375
0,0,0,1,0,0,1,0,0,0,1,0,77.65730285644531
1,0,1,0,1,0,0,1,0,0,1,1,260.6811218261719
1,0,0,1,1,0,0,1,0,1,0,0,257.1873474121094
0,1,1,0,1,1,1,1,1,1,1,1,139.28182983398438
0,0,1,0,1,0,1,1,0,0,0,0,58.38599395751953
0,1,0,1,0,0,1,1,1,1,0,0,114.8326416015625
0,1,1,0,1,0,0,0,0,0,1,1,110.1602783203125
0,0,0,0,1,0,1,1,0,0,1,0,71.98727416992188
0,0,0,1,0,0,0,0,1,1,0,0,75.93265533447266
1,0,0,0,0,0,0,1,0,1,0,0,257.7887878417969
1,1,0,1,1,0,0,1,0,1,1,1,264.8826599121094
0,1,1,0,0,0,0,0,0,0,0,1,102.80078125
0,1,1,0,0,1,0,1,1,1,1,1,133.2416229248047
0,1,1,0,1,1,0,0,0,1,1,0,126.11793518066406
0,1,0,0,1,1,0,0,0,1,1,0,125.60514068603516
0,0,1,0,0,0,1,0,0,1,1,1,84.00000762939453
0,0,1,1,1,1,0,0,0,1,0,1,119.90519714355469
0,0,1,1,1,0,0,1,1,0,1,0,91.59519958496094
0,0,1,0,1,0,1,0,0,1,0,1,91.31968688964844
0,1,0,1,1,0,0,1,0,1,0,1,110.74336242675781
1,0,1,1,1,1,1,0,1,1,1,1,260.9477233886719
1,0,1,0,1,0,0,0,1,0,0,1,260.47454833984375
0,0,0,0,0,0,0,0,0,1,1,1,86.0343017578125
0,0,0,0,0,0,0,1,0,0,1,0,67.21412658691406
1,1,0,1,1,0,1,0,1,0,1,0,269.32171630859375
1,0,1,0,1,0,0,0,1,0,1,0,263.55987548828125
1,1,1,1,1,1,0,1,1,0,0,1,262.4644775390625
1,0,0,1,1,1,1,1,1,1,1,1,259.10125732421875
1,0,0,1,1,1,1,0,1,0,1,0,260.15277099609375
1,0,1,1,0,0,1,1,1,1,1,0,264.9253234863281
1,0,0,0,0,0,0,0,0,1,1,1,262.3997497558594
1,0,1,0,0,0,0,1,0,0,0,0,259.41082763671875
0,1,0,1,1,1,1,1,1,1,1,0,135.29209899902344
0,1,0,1,1,1,1,0,1,0,1,1,131.41204833984375
0,0,0,1,0,0,1,1,0,0,0,1,63.940711975097656
0,0,1,1,0,0,1,0,0,0,1,0,85.34321594238281
1,0,0,0,1,0,1,1,1,0,0,0,260.5695495605469
1,1,1,0,1,0,1,1,1,1,1,1,269.3480529785156
0,0,0,0,1,0,0,1,1,0,0,1,68.60347747802734
0,0,1,1,0,0,0,1,1,1,1,1,107.0516586303711
0,1,0,0,0,1,1,0,0,1,0,1,117.07408142089844
0,1,1,1,1,1,1,0,1,0,0,0,126.06632232666016
1,0,1,1,1,1,0,0,1,0,0,1,257.12384033203125
1,1,1,1,1,1,0,1,1,1,1,0,264.1640930175781
1,1,0,0,0,1,1,0,1,0,1,1,261.54180908203125
0,1,1,1,1,1,0,1,1,0,1,0,127.4089584350586
0,1,1,0,1,0,1,1,1,0,0,1,104.76180267333984
1,0,0,1,0,0,0,0,0,1,0,0,257.67816162109375
0,0,0,1,1,1,0,0,1,1,0,0,106.8583984375
1,1,0,1,1,0,1,0,1,1,1,1,269.0470275878906
0,0,0,0,1,0,1,1,0,1,1,1,80.99339294433594
0,1,1,0,0,1,0,1,1,0,1,1,121.1851806640625
0,1,1,1,1,1,0,1,1,0,0,1,128.24819946289062
1,1,1,0,1,0,1,0,1,1,1,1,269.3480529785156
0,1,0,0,0,1,1,0,1,1,1,1,132.70547485351562
1,1,1,1,0,1,1,0,0,1,1,1,268.9027404785156
1,1,1,1,1,0,0,1,1,0,1,1,269.0516662597656
0,1,0,1,1,1,1,1,1,1,0,1,132.92892456054688
0,1,0,0,0,0,1,0,1,1,0,0,108.45577239990234
1,1,0,0,0,0,0,1,1,1,1,0,268.9928894042969
0,0,1,1,0,0,0,0,0,0,0,0,54.3720703125
0,1,0,0,1,0,1,1,0,0,1,1,107.3639144897461
1,0,0,0,0,0,1,0,1,0,0,0,262.44049072265625
1,1,1,1,1,0,1,1,1,1,0,0,263.3658142089844
0,0,0,1,1,0,0,0,0,0,0,1,63.990440368652344
0,0,1,0,1,0,1,1,1,1,1,1,106.17911529541016
1,0,0,1,1,0,0,0,1,1,1,1,264.24261474609375
0,1,0,1,0,0,0,0,0,1,1,0,102.95051574707031
1,0,0,0,1,0,1,0,1,1,0,1,260.0020751953125
0,0,1,0,0,1,0,0,0,0,1,1,90.10771942138672
0,0,0,0,1,1,0,0,0,0,0,1,88.79854583740234
1,1,0,0,0,0,0,0,1,1,1,0,268.9928894042969
0,1,1,1,0,0,1,1,1,1,1,1,137.12600708007812
1,0,1,0,0,1,1,1,1,0,1,1,257.85015869140625
0,1,1,1,1,0,0,0,0,1,0,0,110.03858947753906
0,1,0,1,1,1,0,1,0,1,1,1,136.6455841064453
0,1,0,0,0,1,0,0,0,1,1,1,124.59785461425781
0,0,0,0,0,0,0,0,0,1,0,1,75.22113037109375
