/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,0,1,0,0,0,1,1,1,0,1,0,50.23481369018555,0.6963263750076294
1,1,0,0,1,0,1,1,0,1,0,0,335.03179931640625,2.719536781311035
0,0,0,0,0,1,1,0,0,1,0,1,64.81099700927734,0.8013399243354797
1,0,1,0,1,1,0,0,0,0,0,1,334.6772766113281,2.645879030227661
1,0,0,0,0,0,1,1,1,0,0,0,334.6908264160156,2.6639981269836426
1,0,1,1,1,1,1,1,1,1,1,0,334.5475158691406,2.6811935901641846
1,0,0,0,1,0,0,0,1,1,0,0,334.779296875,2.7006964683532715
0,0,1,0,1,1,0,1,0,0,0,1,41.85005187988281,0.49067145586013794
0,1,1,1,1,0,1,1,1,0,1,0,108.71541595458984,0.8278921842575073
0,1,0,0,0,0,0,0,1,0,1,1,91.62339782714844,0.9475537538528442
1,1,0,0,1,0,0,0,1,1,0,1,334.7218017578125,2.7049551010131836
0,0,1,0,0,1,1,1,1,1,1,0,78.52296447753906,1.0800092220306396
1,1,0,0,0,1,1,0,1,0,1,0,334.3985595703125,2.6670548915863037
0,1,1,0,0,1,0,1,1,1,0,0,95.16130065917969,0.9266005754470825
0,0,0,1,1,1,0,1,0,0,0,0,59.308448791503906,0.6411144733428955
0,1,1,1,0,0,1,0,0,1,0,1,107.03861236572266,1.0864620208740234
0,0,1,1,0,0,1,0,0,0,0,0,68.18913269042969,0.6472370028495789
0,1,1,0,1,1,0,0,1,1,0,1,102.21837615966797,0.8606466054916382
1,0,1,0,0,1,0,1,1,0,0,0,334.7162170410156,2.6583170890808105
1,0,0,0,0,0,1,1,0,0,1,1,334.6513366699219,2.6453514099121094
0,0,1,1,0,1,1,1,0,1,0,0,74.93104553222656,0.8506357073783875
0,0,1,0,0,1,1,0,1,1,1,1,91.40821838378906,1.1131502389907837
0,0,1,1,0,0,1,1,0,0,0,0,68.18913269042969,0.6628034710884094
1,1,1,1,1,1,1,1,1,0,0,0,333.8089904785156,2.6415417194366455
1,0,0,0,1,1,0,0,0,1,0,1,334.5599365234375,2.684539794921875
0,0,0,0,0,0,1,1,0,0,1,0,51.02936553955078,0.6800163984298706
0,1,1,0,0,0,1,0,0,0,0,0,89.14946746826172,0.4298986792564392
1,0,0,0,1,0,1,0,0,0,1,0,334.9960021972656,2.642487049102783
0,1,0,1,1,1,0,1,1,1,1,0,112.37166595458984,1.1491873264312744
1,0,1,1,1,0,1,0,0,1,1,0,334.5475158691406,2.6766209602355957
0,0,1,1,0,1,1,0,1,1,1,0,85.95010375976562,1.06194269657135
0,0,1,1,1,1,1,1,1,0,1,1,77.4773178100586,0.887774646282196
1,0,1,1,1,0,0,1,0,1,0,1,334.0865783691406,2.6674904823303223
1,1,0,1,0,1,1,0,0,1,0,1,333.6197509765625,2.669513463973999
0,0,1,0,0,0,1,0,0,0,1,0,50.23481369018555,0.6670761108398438
0,0,1,1,1,1,1,1,0,1,1,1,88.22993469238281,1.0105037689208984
1,1,1,1,0,1,1,0,1,1,1,1,334.94122314453125,2.6711995601654053
1,0,0,0,1,0,0,0,0,0,1,0,334.9960021972656,2.640772581100464
1,1,0,1,1,1,1,1,0,0,0,0,333.4308776855469,2.6312763690948486
0,1,1,0,0,0,1,1,0,0,0,0,89.14946746826172,0.461372435092926
1,1,1,1,0,0,0,0,0,1,0,1,333.96923828125,2.662008285522461
0,1,0,1,0,1,0,0,0,1,0,1,102.20679473876953,1.0693637132644653
0,1,0,1,0,1,1,1,1,1,0,0,101.368896484375,0.9421073198318481
1,0,1,1,1,1,0,1,1,1,1,0,334.5475158691406,2.679936408996582
0,1,1,1,1,0,0,0,0,1,0,0,106.1380386352539,0.8989623785018921
1,0,0,1,0,1,1,1,0,1,1,0,333.8924865722656,2.681119203567505
1,0,1,0,0,0,1,0,0,1,1,1,335.6699523925781,2.6947340965270996
1,1,0,0,1,0,0,0,1,1,1,0,335.47613525390625,2.718442916870117
0,1,0,1,0,0,0,1,0,1,0,0,101.368896484375,0.9100126028060913
1,0,0,0,0,0,0,0,0,1,0,0,334.779296875,2.6941797733306885
0,1,0,1,0,0,0,1,1,1,0,1,102.20679473876953,1.1005494594573975
0,0,0,0,1,0,1,1,1,0,0,0,12.557229995727539,0.3137274384498596
0,0,0,0,1,0,1,0,0,1,0,0,57.821319580078125,0.828009307384491
0,0,1,1,1,0,0,1,0,1,1,1,88.22993469238281,1.019680142402649
1,1,1,0,1,0,1,0,0,0,0,0,335.0417785644531,2.656482696533203
0,0,1,1,1,0,1,0,1,0,1,0,76.62498474121094,0.7398775219917297
1,0,0,1,1,0,0,0,0,0,1,1,334.06134033203125,2.6482043266296387
1,0,0,1,1,1,1,0,0,1,0,1,333.58172607421875,2.6669838428497314
1,0,1,1,1,0,1,0,1,0,0,1,333.99334716796875,2.638317584991455
1,1,1,0,0,0,1,0,0,1,0,0,335.24932861328125,2.7106285095214844
1,0,1,0,1,0,0,1,1,1,0,0,334.8308410644531,2.7060346603393555
1,1,1,1,0,1,0,0,0,1,0,0,333.9244384765625,2.6653683185577393
0,1,1,1,1,1,1,1,0,1,0,1,107.03861236572266,1.0990456342697144
0,1,0,1,1,1,1,1,1,0,0,1,97.74028015136719,0.844058632850647
0,1,1,1,1,1,1,0,1,0,1,0,108.71541595458984,0.8123993873596191
1,1,0,1,0,1,0,0,1,0,0,0,333.4308776855469,2.630357027053833
